Filename;Position Index;X Position;Y Position;Baseline Offset [N];Baseline Slope [N/m];Young's Modulus [Pa];Contact Point [m];Baseline [N];Discontinuity Position;Discontinuity Width [m];Adhesion [N];ResidualRMS [N]
qi-data-2022.04.19-11.00.07.659_3145.jpk-qi-series;3145;-1.05469e-05;8.20312e-06;9.27753e-08;0.00295347;1.14195e+07;-1.77631e-07;-3.00972e-10;;0.00000;0.00000;2.71997e-10
qi-data-2022.04.19-11.00.07.659_3146.jpk-qi-series;3146;-1.00781e-05;8.20312e-06;9.30811e-08;0.00288751;1.28684e+07;-1.79630e-07;-4.60315e-10;;0.00000;0.00000;4.14685e-10
qi-data-2022.04.19-11.00.07.659_3147.jpk-qi-series;3147;-9.60937e-06;8.20312e-06;9.28807e-08;0.00292025;1.32017e+07;-1.82455e-07;-3.82986e-10;;0.00000;0.00000;3.48610e-10
qi-data-2022.04.19-11.00.07.659_3148.jpk-qi-series;3148;-9.14063e-06;8.20312e-06;9.24412e-08;0.00298602;1.22796e+07;-1.85306e-07;-2.50410e-10;;0.00000;0.00000;2.36502e-10
qi-data-2022.04.19-11.00.07.659_3149.jpk-qi-series;3149;-8.67187e-06;8.20312e-06;9.26935e-08;0.00292442;1.16371e+07;-1.86360e-07;-3.89234e-10;;0.00000;0.00000;3.53771e-10
qi-data-2022.04.19-11.00.07.659_3150.jpk-qi-series;3150;-8.20313e-06;8.20312e-06;9.27462e-08;0.00290027;1.11654e+07;-1.85665e-07;-4.10979e-10;;0.00000;0.00000;3.76024e-10
qi-data-2022.04.19-11.00.07.659_3151.jpk-qi-series;3151;-7.73438e-06;8.20312e-06;9.24267e-08;0.00296364;1.16345e+07;-1.87134e-07;-3.14574e-10;;0.00000;0.00000;2.95898e-10
qi-data-2022.04.19-11.00.07.659_3152.jpk-qi-series;3152;-7.26562e-06;8.20312e-06;9.27724e-08;0.00289528;1.23321e+07;-1.87385e-07;-4.54852e-10;;0.00000;0.00000;4.13615e-10
qi-data-2022.04.19-11.00.07.659_3153.jpk-qi-series;3153;-6.79687e-06;8.20312e-06;9.24890e-08;0.00294474;1.29043e+07;-1.87797e-07;-3.86810e-10;;0.00000;0.00000;3.38130e-10
qi-data-2022.04.19-11.00.07.659_3154.jpk-qi-series;3154;-6.32813e-06;8.20312e-06;9.21573e-08;0.00299538;1.14933e+07;-1.82999e-07;-2.70164e-10;;0.00000;0.00000;2.53811e-10
qi-data-2022.04.19-11.00.07.659_3155.jpk-qi-series;3155;-5.85938e-06;8.20312e-06;9.22445e-08;0.00295157;1.06147e+07;-1.85222e-07;-3.54875e-10;;0.00000;0.00000;3.19056e-10
qi-data-2022.04.19-11.00.07.659_3156.jpk-qi-series;3156;-5.39062e-06;8.20312e-06;9.20983e-08;0.00296752;1.19971e+07;-1.89420e-07;-2.94855e-10;;0.00000;0.00000;2.85026e-10
qi-data-2022.04.19-11.00.07.659_3157.jpk-qi-series;3157;-4.92187e-06;8.20312e-06;9.21491e-08;0.00295718;8.55250e+06;-1.84778e-07;-2.94356e-10;;0.00000;0.00000;3.13206e-10
qi-data-2022.04.19-11.00.07.659_3158.jpk-qi-series;3158;-4.45313e-06;8.20312e-06;9.18888e-08;0.00300691;1.18420e+07;-1.93531e-07;-2.57208e-10;;0.00000;0.00000;2.45529e-10
qi-data-2022.04.19-11.00.07.659_3159.jpk-qi-series;3159;-3.98438e-06;8.20312e-06;9.22358e-08;0.00291284;1.32920e+07;-1.99521e-07;-4.07853e-10;;0.00000;0.00000;3.86706e-10
qi-data-2022.04.19-11.00.07.659_3160.jpk-qi-series;3160;-3.51562e-06;8.20312e-06;9.19750e-08;0.00294750;1.24560e+07;-1.99377e-07;-3.36886e-10;;0.00000;0.00000;3.08562e-10
qi-data-2022.04.19-11.00.07.659_3161.jpk-qi-series;3161;-3.04687e-06;8.20312e-06;9.20457e-08;0.00294170;1.08392e+07;-1.94660e-07;-3.73452e-10;;0.00000;0.00000;3.44756e-10
qi-data-2022.04.19-11.00.07.659_3162.jpk-qi-series;3162;-2.57813e-06;8.20312e-06;9.19793e-08;0.00291889;1.21515e+07;-1.93631e-07;-3.59134e-10;;0.00000;0.00000;3.50954e-10
qi-data-2022.04.19-11.00.07.659_3163.jpk-qi-series;3163;-2.10938e-06;8.20312e-06;9.15822e-08;0.00301021;1.09058e+07;-1.94160e-07;-2.20573e-10;;0.00000;0.00000;2.30189e-10
qi-data-2022.04.19-11.00.07.659_3164.jpk-qi-series;3164;-1.64062e-06;8.20312e-06;9.20817e-08;0.00290353;1.24587e+07;-1.98130e-07;-4.56044e-10;;0.00000;0.00000;4.10025e-10
qi-data-2022.04.19-11.00.07.659_3165.jpk-qi-series;3165;-1.17187e-06;8.20312e-06;9.16642e-08;0.00297630;1.34537e+07;-2.02828e-07;-3.09786e-10;;0.00000;0.00000;2.89544e-10
qi-data-2022.04.19-11.00.07.659_3166.jpk-qi-series;3166;-7.03125e-07;8.20312e-06;9.16061e-08;0.00297425;1.24100e+07;-2.00298e-07;-3.15135e-10;;0.00000;0.00000;3.02195e-10
qi-data-2022.04.19-11.00.07.659_3167.jpk-qi-series;3167;-2.34375e-07;8.20312e-06;9.15098e-08;0.00298016;1.18701e+07;-1.94962e-07;-3.01497e-10;;0.00000;0.00000;2.74146e-10
qi-data-2022.04.19-11.00.07.659_3168.jpk-qi-series;3168;2.34375e-07;8.20312e-06;9.17962e-08;0.00291819;1.19648e+07;-1.99301e-07;-4.71469e-10;;0.00000;0.00000;4.35205e-10
qi-data-2022.04.19-11.00.07.659_3169.jpk-qi-series;3169;7.03125e-07;8.20312e-06;9.15204e-08;0.00294482;1.25573e+07;-2.01501e-07;-3.77737e-10;;0.00000;0.00000;3.49072e-10
qi-data-2022.04.19-11.00.07.659_3170.jpk-qi-series;3170;1.17187e-06;8.20312e-06;9.15998e-08;0.00292525;1.26157e+07;-2.01255e-07;-4.45864e-10;;0.00000;0.00000;4.08746e-10
qi-data-2022.04.19-11.00.07.659_3171.jpk-qi-series;3171;1.64063e-06;8.20312e-06;9.14751e-08;0.00294010;1.15269e+07;-2.01053e-07;-3.94059e-10;;0.00000;0.00000;3.67345e-10
qi-data-2022.04.19-11.00.07.659_3172.jpk-qi-series;3172;2.10937e-06;8.20312e-06;9.13227e-08;0.00295385;1.22998e+07;-2.01329e-07;-3.66698e-10;;0.00000;0.00000;3.33954e-10
qi-data-2022.04.19-11.00.07.659_3173.jpk-qi-series;3173;2.57813e-06;8.20312e-06;9.11469e-08;0.00298480;1.13524e+07;-2.00731e-07;-3.37675e-10;;0.00000;0.00000;3.18575e-10
qi-data-2022.04.19-11.00.07.659_3174.jpk-qi-series;3174;3.04688e-06;8.20312e-06;9.11609e-08;0.00294846;1.23935e+07;-1.99363e-07;-3.65443e-10;;0.00000;0.00000;3.26447e-10
qi-data-2022.04.19-11.00.07.659_3175.jpk-qi-series;3175;3.51562e-06;8.20312e-06;9.10701e-08;0.00296314;1.34635e+07;-2.04615e-07;-3.39004e-10;;0.00000;0.00000;3.28750e-10
qi-data-2022.04.19-11.00.07.659_3176.jpk-qi-series;3176;3.98438e-06;8.20312e-06;9.07466e-08;0.00302105;1.15685e+07;-2.02445e-07;-2.54245e-10;;0.00000;0.00000;2.40180e-10
qi-data-2022.04.19-11.00.07.659_3177.jpk-qi-series;3177;4.45312e-06;8.20312e-06;9.09674e-08;0.00294599;9.06306e+06;-1.97043e-07;-3.63357e-10;;0.00000;0.00000;3.29000e-10
qi-data-2022.04.19-11.00.07.659_3178.jpk-qi-series;3178;4.92187e-06;8.20312e-06;9.11508e-08;0.00288482;1.22330e+07;-2.04860e-07;-5.20897e-10;;0.00000;0.00000;4.62359e-10
qi-data-2022.04.19-11.00.07.659_3179.jpk-qi-series;3179;5.39063e-06;8.20312e-06;9.07313e-08;0.00295588;1.22963e+07;-1.95750e-07;-3.63112e-10;;0.00000;0.00000;3.41428e-10
qi-data-2022.04.19-11.00.07.659_3180.jpk-qi-series;3180;5.85937e-06;8.20312e-06;9.09500e-08;0.00291403;1.26516e+07;-2.00395e-07;-4.77207e-10;;0.00000;0.00000;4.22235e-10
qi-data-2022.04.19-11.00.07.659_3181.jpk-qi-series;3181;6.32813e-06;8.20312e-06;9.06643e-08;0.00295258;1.52558e+07;-2.05449e-07;-4.04223e-10;;0.00000;0.00000;3.61048e-10
qi-data-2022.04.19-11.00.07.659_3182.jpk-qi-series;3182;6.79688e-06;8.20312e-06;9.06691e-08;0.00293304;1.25602e+07;-2.11144e-07;-4.32304e-10;;0.00000;0.00000;3.90066e-10
qi-data-2022.04.19-11.00.07.659_3183.jpk-qi-series;3183;7.26562e-06;8.20312e-06;9.06081e-08;0.00292478;1.28043e+07;-2.11707e-07;-4.27022e-10;;0.00000;0.00000;3.87848e-10
qi-data-2022.04.19-11.00.07.659_3184.jpk-qi-series;3184;7.73438e-06;8.20312e-06;9.03449e-08;0.00298891;1.14221e+07;-2.12124e-07;-3.51911e-10;;0.00000;0.00000;3.23327e-10
qi-data-2022.04.19-11.00.07.659_3185.jpk-qi-series;3185;8.20312e-06;8.20312e-06;9.06889e-08;0.00289984;1.35411e+07;-2.16176e-07;-4.63959e-10;;0.00000;0.00000;4.32206e-10
qi-data-2022.04.19-11.00.07.659_3186.jpk-qi-series;3186;8.67187e-06;8.20312e-06;9.04881e-08;0.00292274;1.24588e+07;-2.14456e-07;-4.18030e-10;;0.00000;0.00000;3.88925e-10
qi-data-2022.04.19-11.00.07.659_3187.jpk-qi-series;3187;9.14063e-06;8.20312e-06;9.01051e-08;0.00300060;9.99812e+06;-2.08192e-07;-2.58776e-10;;0.00000;0.00000;2.64626e-10
qi-data-2022.04.19-11.00.07.659_3188.jpk-qi-series;3188;9.60937e-06;8.20312e-06;9.03866e-08;0.00293384;1.23725e+07;-2.12301e-07;-2.84527e-10;;0.00000;0.00000;2.53769e-10
qi-data-2022.04.19-11.00.07.659_3189.jpk-qi-series;3189;1.00781e-05;8.20312e-06;9.01265e-08;0.00297755;2.09928e+06;-8.16823e-08;1.23430e-10;;0.00000;0.00000;1.01736e-09
qi-data-2022.04.19-11.00.07.659_3190.jpk-qi-series;3190;1.05469e-05;8.20312e-06;8.99619e-08;0.00298980;279281;3.83485e-07;-9.12456e-11;;0.00000;0.00000;9.14410e-10
qi-data-2022.04.19-11.00.07.659_3191.jpk-qi-series;3191;1.10156e-05;8.20312e-06;9.00409e-08;0.00294843;241293;5.44665e-07;-7.48518e-11;;0.00000;0.00000;8.59958e-10
qi-data-2022.04.19-11.00.07.659_3192.jpk-qi-series;3192;1.14844e-05;8.20312e-06;8.99329e-08;0.00294889;174659;8.33283e-07;-3.13680e-11;;0.00000;0.00000;7.44932e-10
qi-data-2022.04.19-11.00.07.659_3193.jpk-qi-series;3193;1.19531e-05;8.20312e-06;9.02176e-08;0.00290625;119801;1.15339e-06;-1.24454e-10;;0.00000;0.00000;6.26138e-10
qi-data-2022.04.19-11.00.07.659_3194.jpk-qi-series;3194;1.24219e-05;8.20312e-06;8.97454e-08;0.00299713;120991;1.13449e-06;-1.38834e-11;;0.00000;0.00000;6.98761e-10
qi-data-2022.04.19-11.00.07.659_3195.jpk-qi-series;3195;1.28906e-05;8.20312e-06;8.98366e-08;0.00294545;105699;1.27232e-06;-2.31009e-11;;0.00000;0.00000;6.83257e-10
qi-data-2022.04.19-11.00.07.659_3196.jpk-qi-series;3196;1.33594e-05;8.20312e-06;8.96087e-08;0.00297670;80692.7;1.29687e-06;-3.68259e-11;;0.00000;0.00000;6.33420e-10
qi-data-2022.04.19-11.00.07.659_3197.jpk-qi-series;3197;1.38281e-05;8.20312e-06;8.95717e-08;0.00298290;62477.9;1.23084e-06;-7.56711e-11;;0.00000;0.00000;9.43166e-10
qi-data-2022.04.19-11.00.07.659_3198.jpk-qi-series;3198;1.42969e-05;8.20312e-06;8.98549e-08;0.00289571;80597.2;1.00382e-06;-9.21147e-11;;0.00000;0.00000;1.15883e-09
qi-data-2022.04.19-11.00.07.659_3199.jpk-qi-series;3199;1.47656e-05;8.20312e-06;8.95527e-08;0.00294757;97085.2;9.38735e-07;7.40422e-11;;0.00000;0.00000;1.11053e-09
qi-data-2022.04.19-11.00.07.659_3200.jpk-qi-series;3200;-1.47656e-05;8.67187e-06;9.31572e-08;0.00266321;1.51267e+07;-1.77786e-07;-1.85102e-10;;0.00000;0.00000;1.62119e-10
qi-data-2022.04.19-11.00.07.659_3201.jpk-qi-series;3201;-1.42969e-05;8.67187e-06;9.33804e-08;0.00298432;9.58855e+06;-1.73751e-07;-2.19595e-10;;0.00000;0.00000;2.09863e-10
qi-data-2022.04.19-11.00.07.659_3202.jpk-qi-series;3202;-1.38281e-05;8.67187e-06;9.36406e-08;0.00292823;1.07803e+07;-1.80283e-07;-3.49910e-10;;0.00000;0.00000;3.42041e-10
qi-data-2022.04.19-11.00.07.659_3203.jpk-qi-series;3203;-1.33594e-05;8.67187e-06;9.35516e-08;0.00292915;1.19855e+07;-1.84272e-07;-3.55084e-10;;0.00000;0.00000;3.31386e-10
qi-data-2022.04.19-11.00.07.659_3204.jpk-qi-series;3204;-1.28906e-05;8.67187e-06;9.35323e-08;0.00292066;1.11385e+07;-1.79828e-07;-3.40430e-10;;0.00000;0.00000;3.31254e-10
qi-data-2022.04.19-11.00.07.659_3205.jpk-qi-series;3205;-1.24219e-05;8.67187e-06;9.34526e-08;0.00292577;1.16303e+07;-1.78697e-07;-3.77143e-10;;0.00000;0.00000;3.46358e-10
qi-data-2022.04.19-11.00.07.659_3206.jpk-qi-series;3206;-1.19531e-05;8.67187e-06;9.35792e-08;0.00287339;1.16661e+07;-1.81866e-07;-4.75404e-10;;0.00000;0.00000;4.18665e-10
qi-data-2022.04.19-11.00.07.659_3207.jpk-qi-series;3207;-1.14844e-05;8.67187e-06;9.33987e-08;0.00290033;1.21721e+07;-1.82744e-07;-4.01867e-10;;0.00000;0.00000;3.74680e-10
qi-data-2022.04.19-11.00.07.659_3208.jpk-qi-series;3208;-1.10156e-05;8.67187e-06;9.32607e-08;0.00293074;1.12064e+07;-1.79645e-07;-3.71507e-10;;0.00000;0.00000;3.38760e-10
qi-data-2022.04.19-11.00.07.659_3209.jpk-qi-series;3209;-1.05469e-05;8.67187e-06;9.33336e-08;0.00289251;1.17189e+07;-1.80937e-07;-4.34272e-10;;0.00000;0.00000;3.92410e-10
qi-data-2022.04.19-11.00.07.659_3210.jpk-qi-series;3210;-1.00781e-05;8.67187e-06;9.31336e-08;0.00292231;1.10304e+07;-1.84828e-07;-3.52504e-10;;0.00000;0.00000;3.68855e-10
qi-data-2022.04.19-11.00.07.659_3211.jpk-qi-series;3211;-9.60937e-06;8.67187e-06;9.28739e-08;0.00298530;1.31922e+07;-1.86615e-07;-2.81284e-10;;0.00000;0.00000;2.81083e-10
qi-data-2022.04.19-11.00.07.659_3212.jpk-qi-series;3212;-9.14063e-06;8.67187e-06;9.33110e-08;0.00287035;1.17914e+07;-1.91266e-07;-4.70904e-10;;0.00000;0.00000;4.42553e-10
qi-data-2022.04.19-11.00.07.659_3213.jpk-qi-series;3213;-8.67187e-06;8.67187e-06;9.30660e-08;0.00291437;1.21336e+07;-1.89529e-07;-3.92235e-10;;0.00000;0.00000;3.55386e-10
qi-data-2022.04.19-11.00.07.659_3214.jpk-qi-series;3214;-8.20313e-06;8.67187e-06;9.28574e-08;0.00295109;1.22880e+07;-1.94011e-07;-3.35256e-10;;0.00000;0.00000;3.24031e-10
qi-data-2022.04.19-11.00.07.659_3215.jpk-qi-series;3215;-7.73438e-06;8.67187e-06;9.29010e-08;0.00292770;1.21709e+07;-1.90160e-07;-3.90054e-10;;0.00000;0.00000;3.57314e-10
qi-data-2022.04.19-11.00.07.659_3216.jpk-qi-series;3216;-7.26562e-06;8.67187e-06;9.27394e-08;0.00293801;1.23093e+07;-1.90330e-07;-3.74391e-10;;0.00000;0.00000;3.38722e-10
qi-data-2022.04.19-11.00.07.659_3217.jpk-qi-series;3217;-6.79687e-06;8.67187e-06;9.23060e-08;0.00300965;1.35465e+07;-1.91295e-07;-2.11783e-10;;0.00000;0.00000;2.16847e-10
qi-data-2022.04.19-11.00.07.659_3218.jpk-qi-series;3218;-6.32813e-06;8.67187e-06;9.27145e-08;0.00292569;1.19970e+07;-1.90183e-07;-4.19224e-10;;0.00000;0.00000;3.76856e-10
qi-data-2022.04.19-11.00.07.659_3219.jpk-qi-series;3219;-5.85938e-06;8.67187e-06;9.25514e-08;0.00292925;1.28269e+07;-1.92816e-07;-3.59992e-10;;0.00000;0.00000;3.37744e-10
qi-data-2022.04.19-11.00.07.659_3220.jpk-qi-series;3220;-5.39062e-06;8.67187e-06;9.23439e-08;0.00297763;1.19440e+07;-1.93225e-07;-3.02385e-10;;0.00000;0.00000;2.89962e-10
qi-data-2022.04.19-11.00.07.659_3221.jpk-qi-series;3221;-4.92187e-06;8.67187e-06;9.23294e-08;0.00295595;1.04438e+07;-1.94742e-07;-3.14271e-10;;0.00000;0.00000;3.05508e-10
qi-data-2022.04.19-11.00.07.659_3222.jpk-qi-series;3222;-4.45313e-06;8.67187e-06;9.23316e-08;0.00294958;9.95548e+06;-1.91477e-07;-3.56985e-10;;0.00000;0.00000;3.31768e-10
qi-data-2022.04.19-11.00.07.659_3223.jpk-qi-series;3223;-3.98438e-06;8.67187e-06;9.23236e-08;0.00294123;1.32995e+07;-2.00635e-07;-3.92479e-10;;0.00000;0.00000;3.62184e-10
qi-data-2022.04.19-11.00.07.659_3224.jpk-qi-series;3224;-3.51562e-06;8.67187e-06;9.24005e-08;0.00291739;1.20347e+07;-2.00398e-07;-4.52148e-10;;0.00000;0.00000;4.13486e-10
qi-data-2022.04.19-11.00.07.659_3225.jpk-qi-series;3225;-3.04687e-06;8.67187e-06;9.20906e-08;0.00294834;1.14765e+07;-1.98466e-07;-3.73193e-10;;0.00000;0.00000;3.32732e-10
qi-data-2022.04.19-11.00.07.659_3226.jpk-qi-series;3226;-2.57813e-06;8.67187e-06;9.18559e-08;0.00297349;1.19826e+07;-2.00435e-07;-3.18354e-10;;0.00000;0.00000;2.97829e-10
qi-data-2022.04.19-11.00.07.659_3227.jpk-qi-series;3227;-2.10938e-06;8.67187e-06;9.18530e-08;0.00296630;1.12134e+07;-1.97926e-07;-3.07274e-10;;0.00000;0.00000;2.94643e-10
qi-data-2022.04.19-11.00.07.659_3228.jpk-qi-series;3228;-1.64062e-06;8.67187e-06;9.19016e-08;0.00296520;1.27454e+07;-2.06657e-07;-3.05788e-10;;0.00000;0.00000;3.17042e-10
qi-data-2022.04.19-11.00.07.659_3229.jpk-qi-series;3229;-1.17187e-06;8.67187e-06;9.18417e-08;0.00296037;1.19287e+07;-2.06220e-07;-3.42247e-10;;0.00000;0.00000;3.11987e-10
qi-data-2022.04.19-11.00.07.659_3230.jpk-qi-series;3230;-7.03125e-07;8.67187e-06;9.20485e-08;0.00290036;1.26162e+07;-2.04848e-07;-4.39169e-10;;0.00000;0.00000;4.07368e-10
qi-data-2022.04.19-11.00.07.659_3231.jpk-qi-series;3231;-2.34375e-07;8.67187e-06;9.19095e-08;0.00291895;1.16764e+07;-2.01080e-07;-4.04084e-10;;0.00000;0.00000;3.68555e-10
qi-data-2022.04.19-11.00.07.659_3232.jpk-qi-series;3232;2.34375e-07;8.67187e-06;9.15983e-08;0.00297826;1.00587e+07;-2.00859e-07;-2.96765e-10;;0.00000;0.00000;2.96453e-10
qi-data-2022.04.19-11.00.07.659_3233.jpk-qi-series;3233;7.03125e-07;8.67187e-06;9.16491e-08;0.00293603;1.14929e+07;-2.06141e-07;-3.74510e-10;;0.00000;0.00000;3.36837e-10
qi-data-2022.04.19-11.00.07.659_3234.jpk-qi-series;3234;1.17187e-06;8.67187e-06;9.13476e-08;0.00298987;1.20111e+07;-2.03326e-07;-2.78882e-10;;0.00000;0.00000;2.71876e-10
qi-data-2022.04.19-11.00.07.659_3235.jpk-qi-series;3235;1.64063e-06;8.67187e-06;9.12623e-08;0.00300889;1.18065e+07;-2.03753e-07;-2.86403e-10;;0.00000;0.00000;2.67577e-10
qi-data-2022.04.19-11.00.07.659_3236.jpk-qi-series;3236;2.10937e-06;8.67187e-06;9.12420e-08;0.00298349;1.21257e+07;-2.03484e-07;-2.96443e-10;;0.00000;0.00000;2.89566e-10
qi-data-2022.04.19-11.00.07.659_3237.jpk-qi-series;3237;2.57813e-06;8.67187e-06;9.13012e-08;0.00296551;1.21602e+07;-2.02124e-07;-3.74937e-10;;0.00000;0.00000;3.44115e-10
qi-data-2022.04.19-11.00.07.659_3238.jpk-qi-series;3238;3.04688e-06;8.67187e-06;9.12527e-08;0.00294849;1.10873e+07;-2.00002e-07;-3.87559e-10;;0.00000;0.00000;3.48557e-10
qi-data-2022.04.19-11.00.07.659_3239.jpk-qi-series;3239;3.51562e-06;8.67187e-06;9.11454e-08;0.00295948;1.14845e+07;-2.05527e-07;-3.51739e-10;;0.00000;0.00000;3.34852e-10
qi-data-2022.04.19-11.00.07.659_3240.jpk-qi-series;3240;3.98438e-06;8.67187e-06;9.10380e-08;0.00297916;1.25446e+07;-2.07532e-07;-3.32515e-10;;0.00000;0.00000;3.14790e-10
qi-data-2022.04.19-11.00.07.659_3241.jpk-qi-series;3241;4.45312e-06;8.67187e-06;9.12539e-08;0.00292416;1.09756e+07;-2.05722e-07;-4.64793e-10;;0.00000;0.00000;4.17400e-10
qi-data-2022.04.19-11.00.07.659_3242.jpk-qi-series;3242;4.92187e-06;8.67187e-06;9.09718e-08;0.00296899;1.29454e+07;-2.07773e-07;-3.46757e-10;;0.00000;0.00000;3.25111e-10
qi-data-2022.04.19-11.00.07.659_3243.jpk-qi-series;3243;5.39063e-06;8.67187e-06;9.08269e-08;0.00299016;1.20150e+07;-2.06001e-07;-3.05893e-10;;0.00000;0.00000;2.80476e-10
qi-data-2022.04.19-11.00.07.659_3244.jpk-qi-series;3244;5.85937e-06;8.67187e-06;9.09628e-08;0.00294942;1.30074e+07;-2.07851e-07;-4.28071e-10;;0.00000;0.00000;3.83687e-10
qi-data-2022.04.19-11.00.07.659_3245.jpk-qi-series;3245;6.32813e-06;8.67187e-06;9.06765e-08;0.00298322;1.24504e+07;-2.12058e-07;-3.25173e-10;;0.00000;0.00000;3.18486e-10
qi-data-2022.04.19-11.00.07.659_3246.jpk-qi-series;3246;6.79688e-06;8.67187e-06;9.03482e-08;0.00303208;1.18698e+07;-2.08401e-07;-2.07175e-10;;0.00000;0.00000;2.22652e-10
qi-data-2022.04.19-11.00.07.659_3247.jpk-qi-series;3247;7.26562e-06;8.67187e-06;9.04595e-08;0.00298891;1.09272e+07;-2.10474e-07;-3.17278e-10;;0.00000;0.00000;2.92082e-10
qi-data-2022.04.19-11.00.07.659_3248.jpk-qi-series;3248;7.73438e-06;8.67187e-06;9.07556e-08;0.00290093;1.14922e+07;-2.14064e-07;-4.32702e-10;;0.00000;0.00000;4.00068e-10
qi-data-2022.04.19-11.00.07.659_3249.jpk-qi-series;3249;8.20312e-06;8.67187e-06;9.04164e-08;0.00297225;1.10102e+07;-2.13420e-07;-3.49860e-10;;0.00000;0.00000;3.25061e-10
qi-data-2022.04.19-11.00.07.659_3250.jpk-qi-series;3250;8.67187e-06;8.67187e-06;9.03901e-08;0.00296501;1.23972e+07;-2.16846e-07;-3.55398e-10;;0.00000;0.00000;3.33952e-10
qi-data-2022.04.19-11.00.07.659_3251.jpk-qi-series;3251;9.14063e-06;8.67187e-06;9.05297e-08;0.00290961;1.27671e+07;-2.14731e-07;-4.15564e-10;;0.00000;0.00000;3.71769e-10
qi-data-2022.04.19-11.00.07.659_3252.jpk-qi-series;3252;9.60937e-06;8.67187e-06;9.04122e-08;0.00292294;1.26790e+07;-2.14634e-07;-3.68562e-10;;0.00000;0.00000;3.01954e-10
qi-data-2022.04.19-11.00.07.659_3253.jpk-qi-series;3253;1.00781e-05;8.67187e-06;9.02970e-08;0.00293121;3.20333e+06;-1.19112e-07;-1.62711e-10;;0.00000;0.00000;4.72951e-10
qi-data-2022.04.19-11.00.07.659_3254.jpk-qi-series;3254;1.05469e-05;8.67187e-06;9.01202e-08;0.00295683;611625;1.36884e-07;-1.09974e-10;;0.00000;0.00000;7.98095e-10
qi-data-2022.04.19-11.00.07.659_3255.jpk-qi-series;3255;1.10156e-05;8.67187e-06;8.99572e-08;0.00297488;339917;3.42232e-07;-4.34403e-11;;0.00000;0.00000;8.18385e-10
qi-data-2022.04.19-11.00.07.659_3256.jpk-qi-series;3256;1.14844e-05;8.67187e-06;9.05175e-08;0.00285839;219267;6.73979e-07;-2.05686e-10;;0.00000;0.00000;6.95477e-10
qi-data-2022.04.19-11.00.07.659_3257.jpk-qi-series;3257;1.19531e-05;8.67187e-06;8.99133e-08;0.00295891;140393;9.63273e-07;-5.74139e-11;;0.00000;0.00000;6.88361e-10
qi-data-2022.04.19-11.00.07.659_3258.jpk-qi-series;3258;1.24219e-05;8.67187e-06;8.98087e-08;0.00297701;132753;1.03559e-06;-1.55468e-11;;0.00000;0.00000;6.97212e-10
qi-data-2022.04.19-11.00.07.659_3259.jpk-qi-series;3259;1.28906e-05;8.67187e-06;8.95164e-08;0.00301915;99347.7;1.22654e-06;1.58067e-11;;0.00000;0.00000;6.66739e-10
qi-data-2022.04.19-11.00.07.659_3260.jpk-qi-series;3260;1.33594e-05;8.67187e-06;8.97609e-08;0.00295828;101664;1.20858e-06;-3.25764e-11;;0.00000;0.00000;7.91630e-10
qi-data-2022.04.19-11.00.07.659_3261.jpk-qi-series;3261;1.38281e-05;8.67187e-06;8.95845e-08;0.00297474;95862.7;1.14814e-06;-2.84654e-11;;0.00000;0.00000;7.67900e-10
qi-data-2022.04.19-11.00.07.659_3262.jpk-qi-series;3262;1.42969e-05;8.67187e-06;8.94341e-08;0.00298038;66741.1;1.14823e-06;-5.13631e-11;;0.00000;0.00000;9.26878e-10
qi-data-2022.04.19-11.00.07.659_3263.jpk-qi-series;3263;1.47656e-05;8.67187e-06;8.93985e-08;0.00297882;91440.5;9.20832e-07;1.83863e-10;;0.00000;0.00000;1.26829e-09
qi-data-2022.04.19-11.00.07.659_3264.jpk-qi-series;3264;-1.47656e-05;9.14063e-06;9.33155e-08;0.00262394;1.53086e+07;-1.80813e-07;-2.12063e-10;;0.00000;0.00000;1.79162e-10
qi-data-2022.04.19-11.00.07.659_3265.jpk-qi-series;3265;-1.42969e-05;9.14063e-06;9.34602e-08;0.00298462;1.14346e+07;-1.79169e-07;-2.72483e-10;;0.00000;0.00000;2.44373e-10
qi-data-2022.04.19-11.00.07.659_3266.jpk-qi-series;3266;-1.38281e-05;9.14063e-06;9.35170e-08;0.00295668;1.13391e+07;-1.79594e-07;-2.98229e-10;;0.00000;0.00000;2.89158e-10
qi-data-2022.04.19-11.00.07.659_3267.jpk-qi-series;3267;-1.33594e-05;9.14063e-06;9.33902e-08;0.00297109;1.32190e+07;-1.86278e-07;-2.89286e-10;;0.00000;0.00000;2.68718e-10
qi-data-2022.04.19-11.00.07.659_3268.jpk-qi-series;3268;-1.28906e-05;9.14063e-06;9.35873e-08;0.00291141;1.13759e+07;-1.83869e-07;-3.99043e-10;;0.00000;0.00000;3.64305e-10
qi-data-2022.04.19-11.00.07.659_3269.jpk-qi-series;3269;-1.24219e-05;9.14063e-06;9.36061e-08;0.00290686;1.18287e+07;-1.83434e-07;-4.26896e-10;;0.00000;0.00000;4.03108e-10
qi-data-2022.04.19-11.00.07.659_3270.jpk-qi-series;3270;-1.19531e-05;9.14063e-06;9.31837e-08;0.00297476;1.12304e+07;-1.84156e-07;-2.75511e-10;;0.00000;0.00000;2.74765e-10
