Filename;Position Index;X Position;Y Position;Baseline Offset [N];Baseline Slope [N/m];Young's Modulus [Pa];Contact Point [m];Baseline [N];Discontinuity Position;Discontinuity Width [m];Adhesion [N];ResidualRMS [N]
qi-data-2022.04.20-09.44.26.389_0840.jpk-qi-series;840;-1.10156e-05;-8.67187e-06;8.81716e-08;0.00290356;158592;1.97984e-06;-4.72131e-10;;0.00000;0.00000;4.75051e-10
qi-data-2022.04.20-09.44.26.389_0841.jpk-qi-series;841;-1.05469e-05;-8.67187e-06;8.84072e-08;0.00287506;169100;1.98148e-06;-5.01313e-10;;0.00000;0.00000;4.69592e-10
qi-data-2022.04.20-09.44.26.389_0842.jpk-qi-series;842;-1.00781e-05;-8.67187e-06;8.89670e-08;0.00275191;163073;1.89975e-06;-5.85419e-10;;0.00000;0.00000;5.67440e-10
qi-data-2022.04.20-09.44.26.389_0843.jpk-qi-series;843;-9.60937e-06;-8.67187e-06;8.80928e-08;0.00290911;101398;1.93625e-06;-4.06460e-10;;0.00000;0.00000;4.92967e-10
qi-data-2022.04.20-09.44.26.389_0844.jpk-qi-series;844;-9.14063e-06;-8.67187e-06;8.82351e-08;0.00286981;89451.0;2.10778e-06;-4.63134e-10;;0.00000;0.00000;4.39461e-10
qi-data-2022.04.20-09.44.26.389_0845.jpk-qi-series;845;-8.67187e-06;-8.67187e-06;8.90621e-08;0.00269576;138213;1.95240e-06;-5.48849e-10;;0.00000;0.00000;5.20618e-10
qi-data-2022.04.20-09.44.26.389_0846.jpk-qi-series;846;-8.20313e-06;-8.67187e-06;8.77940e-08;0.00294459;94752.3;2.09104e-06;-2.89279e-10;;0.00000;0.00000;3.76282e-10
qi-data-2022.04.20-09.44.26.389_0847.jpk-qi-series;847;-7.73438e-06;-8.67187e-06;8.74522e-08;0.00300294;71844.5;2.14850e-06;-1.58816e-10;;0.00000;0.00000;3.12769e-10
qi-data-2022.04.20-09.44.26.389_0848.jpk-qi-series;848;-7.26562e-06;-8.67187e-06;8.74756e-08;0.00295537;54457.4;2.19937e-06;-1.51158e-11;;0.00000;0.00000;7.11320e-10
qi-data-2022.04.20-09.44.26.389_0849.jpk-qi-series;849;-6.79687e-06;-8.67187e-06;8.81320e-08;0.00284740;79492.5;1.75647e-06;-2.75344e-10;;0.00000;0.00000;7.52220e-10
qi-data-2022.04.20-09.44.26.389_0850.jpk-qi-series;850;-6.32813e-06;-8.67187e-06;8.80394e-08;0.00285426;68453.3;1.96363e-06;-2.37028e-10;;0.00000;0.00000;4.23813e-10
qi-data-2022.04.20-09.44.26.389_0851.jpk-qi-series;851;-5.85938e-06;-8.67187e-06;8.79495e-08;0.00287070;83236.8;2.10513e-06;-1.45713e-10;;0.00000;0.00000;4.91820e-10
qi-data-2022.04.20-09.44.26.389_0852.jpk-qi-series;852;-5.39062e-06;-8.67187e-06;8.78342e-08;0.00290380;70005.3;2.50148e-06;1.74433e-10;;0.00000;0.00000;9.82921e-10
qi-data-2022.04.20-09.44.26.389_0853.jpk-qi-series;853;-4.92187e-06;-8.67187e-06;8.98087e-08;0.00256775;33294.2;3.40294e-06;-2.04899e-10;;0.00000;0.00000;5.90873e-10
qi-data-2022.04.20-09.44.26.389_0854.jpk-qi-series;854;-4.45313e-06;-8.67187e-06;8.97039e-08;0.00257339;55690.6;3.76874e-06;-1.16424e-10;;0.00000;0.00000;2.86275e-10
qi-data-2022.04.20-09.44.26.389_0855.jpk-qi-series;855;-3.98438e-06;-8.67187e-06;8.97345e-08;0.00257837;37942.2;4.18976e-06;-8.40965e-11;;0.00000;0.00000;2.45626e-10
qi-data-2022.04.20-09.44.26.389_0856.jpk-qi-series;856;-3.51562e-06;-8.67187e-06;9.03349e-08;0.00247607;74313.7;3.33155e-06;-2.67108e-10;;0.00000;0.00000;2.35529e-10
qi-data-2022.04.20-09.44.26.389_0857.jpk-qi-series;857;-3.04687e-06;-8.67187e-06;8.89915e-08;0.00269522;83875.3;3.17653e-06;-2.21131e-10;;0.00000;0.00000;2.25595e-10
qi-data-2022.04.20-09.44.26.389_0858.jpk-qi-series;858;-2.57813e-06;-8.67187e-06;8.87163e-08;0.00275502;61610.2;3.46541e-06;-4.97623e-11;;0.00000;0.00000;2.56866e-10
qi-data-2022.04.20-09.44.26.389_0859.jpk-qi-series;859;-2.10938e-06;-8.67187e-06;8.97902e-08;0.00255649;44790.3;3.89075e-06;-2.11441e-10;;0.00000;0.00000;2.60926e-10
qi-data-2022.04.20-09.44.26.389_0860.jpk-qi-series;860;-1.64062e-06;-8.67187e-06;8.87903e-08;0.00271006;38833.1;4.11216e-06;1.17908e-10;;0.00000;0.00000;3.89574e-10
qi-data-2022.04.20-09.44.26.389_0861.jpk-qi-series;861;-1.17187e-06;-8.67187e-06;8.93518e-08;0.00262511;37361.8;4.22917e-06;-2.94908e-11;;0.00000;0.00000;2.48193e-10
qi-data-2022.04.20-09.44.26.389_0862.jpk-qi-series;862;-7.03125e-07;-8.67187e-06;8.87551e-08;0.00273631;39193.4;4.24814e-06;-2.32635e-11;;0.00000;0.00000;3.44050e-10
qi-data-2022.04.20-09.44.26.389_0863.jpk-qi-series;863;-2.34375e-07;-8.67187e-06;8.94585e-08;0.00258248;37802.2;4.27577e-06;-1.35308e-10;;0.00000;0.00000;1.69483e-10
qi-data-2022.04.20-09.44.26.389_0864.jpk-qi-series;864;2.34375e-07;-8.67187e-06;8.93615e-08;0.00262495;40811.0;4.08052e-06;-2.18958e-10;;0.00000;0.00000;2.82967e-10
qi-data-2022.04.20-09.44.26.389_0865.jpk-qi-series;865;7.03125e-07;-8.67187e-06;8.92314e-08;0.00262084;45107.5;3.84241e-06;-2.29885e-10;;0.00000;0.00000;2.60247e-10
qi-data-2022.04.20-09.44.26.389_0866.jpk-qi-series;866;1.17187e-06;-8.67187e-06;8.95068e-08;0.00256330;50295.2;3.58047e-06;-3.23068e-10;;0.00000;0.00000;3.00030e-10
qi-data-2022.04.20-09.44.26.389_0867.jpk-qi-series;867;1.64063e-06;-8.67187e-06;8.91127e-08;0.00263498;46774.2;3.49361e-06;-2.85784e-10;;0.00000;0.00000;3.05808e-10
qi-data-2022.04.20-09.44.26.389_0868.jpk-qi-series;868;2.10937e-06;-8.67187e-06;8.83524e-08;0.00277380;38778.7;3.42152e-06;-1.73330e-10;;0.00000;0.00000;3.65895e-10
qi-data-2022.04.20-09.44.26.389_0869.jpk-qi-series;869;2.57813e-06;-8.67187e-06;8.59081e-08;0.00322484;25534.7;3.36564e-06;4.78569e-12;;0.00000;0.00000;6.86610e-10
qi-data-2022.04.20-09.44.26.389_0870.jpk-qi-series;870;3.04688e-06;-8.67187e-06;8.63313e-08;0.00303337;20823.9;2.61088e-06;7.42341e-11;;0.00000;0.00000;8.17027e-10
qi-data-2022.04.20-09.44.26.389_0871.jpk-qi-series;871;3.51562e-06;-8.67187e-06;8.71050e-08;0.00283263;17674.4;1.60881e-06;-4.24213e-11;;0.00000;0.00000;7.97706e-10
qi-data-2022.04.20-09.44.26.389_0872.jpk-qi-series;872;3.98438e-06;-8.67187e-06;8.63432e-08;0.00302169;4.72156e+08;-3.74179e-07;1.93606e-10;;0.00000;0.00000;7.40572e-10
qi-data-2022.04.20-09.44.26.389_0873.jpk-qi-series;873;4.45312e-06;-8.67187e-06;8.72332e-08;0.00277279;4.40868e+08;-3.74191e-07;-8.84527e-10;;0.00000;0.00000;7.36828e-10
qi-data-2022.04.20-09.44.26.389_0874.jpk-qi-series;874;4.92187e-06;-8.67187e-06;8.60620e-08;0.00303936;9.49421e+08;-3.77211e-07;-5.93755e-10;;0.00000;0.00000;5.87223e-10
qi-data-2022.04.20-09.44.26.389_0875.jpk-qi-series;875;5.39063e-06;-8.67187e-06;8.64123e-08;0.00291491;1.13700e+09;-3.76941e-07;-8.46430e-10;;0.00000;0.00000;8.26278e-10
qi-data-2022.04.20-09.44.26.389_0876.jpk-qi-series;876;5.85937e-06;-8.67187e-06;8.61280e-08;0.00299415;1.04610e+09;-3.76090e-07;-7.29103e-10;;0.00000;0.00000;7.35968e-10
qi-data-2022.04.20-09.44.26.389_0877.jpk-qi-series;877;6.32813e-06;-8.67187e-06;8.65515e-08;0.00289072;8.02551e+08;-3.77389e-07;-9.26031e-10;;0.00000;0.00000;8.81064e-10
qi-data-2022.04.20-09.44.26.389_0878.jpk-qi-series;878;6.79688e-06;-8.67187e-06;8.67750e-08;0.00281972;1.25845e+09;-3.80446e-07;-1.01332e-09;;0.00000;0.00000;9.59871e-10
qi-data-2022.04.20-09.44.26.389_0879.jpk-qi-series;879;7.26562e-06;-8.67187e-06;8.57852e-08;0.00310439;1.03684e+09;-3.80326e-07;-5.90236e-10;;0.00000;0.00000;6.19000e-10
qi-data-2022.04.20-09.44.26.389_0880.jpk-qi-series;880;7.73438e-06;-8.67187e-06;8.64889e-08;0.00289627;1.28165e+09;-3.80805e-07;-1.01249e-09;;0.00000;0.00000;9.59471e-10
qi-data-2022.04.20-09.44.26.389_0881.jpk-qi-series;881;8.20312e-06;-8.67187e-06;8.60598e-08;0.00297305;1.37400e+09;-3.81355e-07;-7.32658e-10;;0.00000;0.00000;7.97182e-10
qi-data-2022.04.20-09.44.26.389_0882.jpk-qi-series;882;8.67187e-06;-8.67187e-06;8.64159e-08;0.00286205;1.34184e+09;-3.83098e-07;-9.04675e-10;;0.00000;0.00000;8.92104e-10
qi-data-2022.04.20-09.44.26.389_0883.jpk-qi-series;883;9.14063e-06;-8.67187e-06;8.66176e-08;0.00283305;1.03361e+09;-3.80562e-07;-1.02378e-09;;0.00000;0.00000;9.88319e-10
qi-data-2022.04.20-09.44.26.389_0884.jpk-qi-series;884;9.60937e-06;-8.67187e-06;8.58653e-08;0.00300471;9.19058e+08;-3.78548e-07;-7.63386e-10;;0.00000;0.00000;7.48356e-10
qi-data-2022.04.20-09.44.26.389_0885.jpk-qi-series;885;1.00781e-05;-8.67187e-06;8.57844e-08;0.00298588;1.25050e+09;-3.79626e-07;-7.74344e-10;;0.00000;0.00000;7.65315e-10
qi-data-2022.04.20-09.44.26.389_0886.jpk-qi-series;886;1.05469e-05;-8.67187e-06;8.62840e-08;0.00288300;1.29862e+09;-3.81598e-07;-9.17752e-10;;0.00000;0.00000;9.34224e-10
qi-data-2022.04.20-09.44.26.389_0887.jpk-qi-series;887;1.10156e-05;-8.67187e-06;8.60056e-08;0.00299827;1.02161e+09;-3.80430e-07;-7.90109e-10;;0.00000;0.00000;7.67111e-10
qi-data-2022.04.20-09.44.26.389_0888.jpk-qi-series;888;1.14844e-05;-8.67187e-06;8.61451e-08;0.00295657;1.33013e+09;-3.81100e-07;-8.05551e-10;;0.00000;0.00000;7.95795e-10
qi-data-2022.04.20-09.44.26.389_0889.jpk-qi-series;889;1.19531e-05;-8.67187e-06;8.61199e-08;0.00296688;1.10236e+09;-3.80801e-07;-7.88022e-10;;0.00000;0.00000;7.97771e-10
qi-data-2022.04.20-09.44.26.389_0890.jpk-qi-series;890;1.24219e-05;-8.67187e-06;8.59148e-08;0.00298489;1.45535e+09;-3.84435e-07;-7.16686e-10;;0.00000;0.00000;7.94762e-10
qi-data-2022.04.20-09.44.26.389_0891.jpk-qi-series;891;1.28906e-05;-8.67187e-06;8.68235e-08;0.00275505;1.09418e+09;-3.83620e-07;-1.05221e-09;;0.00000;0.00000;1.02145e-09
qi-data-2022.04.20-09.44.26.389_0892.jpk-qi-series;892;1.33594e-05;-8.67187e-06;8.65111e-08;0.00287301;1.06792e+09;-3.82853e-07;-9.55696e-10;;0.00000;0.00000;9.02485e-10
qi-data-2022.04.20-09.44.26.389_0893.jpk-qi-series;893;1.38281e-05;-8.67187e-06;8.66130e-08;0.00284068;1.34911e+09;-3.81262e-07;-1.04051e-09;;0.00000;0.00000;9.86361e-10
qi-data-2022.04.20-09.44.26.389_0894.jpk-qi-series;894;1.42969e-05;-8.67187e-06;8.63761e-08;0.00285710;1.01026e+09;-3.79499e-07;-9.59344e-10;;0.00000;0.00000;9.47138e-10
qi-data-2022.04.20-09.44.26.389_0895.jpk-qi-series;895;1.47656e-05;-8.67187e-06;8.62126e-08;0.00286989;1.15298e+09;-3.80169e-07;-8.99669e-10;;0.00000;0.00000;8.86973e-10
qi-data-2022.04.20-09.44.26.389_0896.jpk-qi-series;896;-1.47656e-05;-8.20313e-06;8.47242e-08;0.00259764;3.97951e+08;-3.69092e-07;-2.94441e-10;;0.00000;0.00000;3.13804e-10
qi-data-2022.04.20-09.44.26.389_0897.jpk-qi-series;897;-1.42969e-05;-8.20313e-06;8.69796e-08;0.00281553;4.45804e+06;-2.36341e-07;-8.63324e-10;;0.00000;0.00000;9.02669e-10
qi-data-2022.04.20-09.44.26.389_0898.jpk-qi-series;898;-1.38281e-05;-8.20313e-06;8.63760e-08;0.00298519;3.30636e+06;-2.12431e-07;-6.57042e-10;;0.00000;0.00000;7.37291e-10
qi-data-2022.04.20-09.44.26.389_0899.jpk-qi-series;899;-1.33594e-05;-8.20313e-06;8.68875e-08;0.00284522;1.96936e+06;-1.82946e-07;-7.75461e-10;;0.00000;0.00000;9.34528e-10
qi-data-2022.04.20-09.44.26.389_0900.jpk-qi-series;900;-1.28906e-05;-8.20313e-06;8.70129e-08;0.00281825;1.01507e+06;-7.43392e-08;-6.48756e-10;;0.00000;0.00000;9.12643e-10
qi-data-2022.04.20-09.44.26.389_0901.jpk-qi-series;901;-1.24219e-05;-8.20313e-06;8.67439e-08;0.00289195;261987;2.40800e-07;-3.79330e-10;;0.00000;0.00000;1.01052e-09
qi-data-2022.04.20-09.44.26.389_0902.jpk-qi-series;902;-1.19531e-05;-8.20313e-06;8.63975e-08;0.00294226;161979;8.06234e-07;8.62785e-11;;0.00000;0.00000;7.20944e-10
qi-data-2022.04.20-09.44.26.389_0903.jpk-qi-series;903;-1.14844e-05;-8.20313e-06;8.67942e-08;0.00291274;150222;1.60633e-06;-2.12808e-10;;0.00000;0.00000;4.76447e-10
qi-data-2022.04.20-09.44.26.389_0904.jpk-qi-series;904;-1.10156e-05;-8.20313e-06;8.73959e-08;0.00289396;107303;1.92052e-06;-4.75273e-10;;0.00000;0.00000;4.87084e-10
qi-data-2022.04.20-09.44.26.389_0905.jpk-qi-series;905;-1.05469e-05;-8.20313e-06;8.80678e-08;0.00276628;159987;1.88495e-06;-5.60633e-10;;0.00000;0.00000;5.32561e-10
qi-data-2022.04.20-09.44.26.389_0906.jpk-qi-series;906;-1.00781e-05;-8.20313e-06;8.74021e-08;0.00290212;145083;1.85860e-06;-4.60609e-10;;0.00000;0.00000;4.13531e-10
qi-data-2022.04.20-09.44.26.389_0907.jpk-qi-series;907;-9.60937e-06;-8.20313e-06;8.75055e-08;0.00291498;130451;1.70160e-06;-4.15554e-10;;0.00000;0.00000;4.76854e-10
qi-data-2022.04.20-09.44.26.389_0908.jpk-qi-series;908;-9.14063e-06;-8.20313e-06;8.80179e-08;0.00276519;106927;1.93995e-06;-4.46747e-10;;0.00000;0.00000;4.66871e-10
qi-data-2022.04.20-09.44.26.389_0909.jpk-qi-series;909;-8.67187e-06;-8.20313e-06;8.84804e-08;0.00270251;127878;2.03659e-06;-4.44252e-10;;0.00000;0.00000;4.45666e-10
qi-data-2022.04.20-09.44.26.389_0910.jpk-qi-series;910;-8.20313e-06;-8.20313e-06;8.72250e-08;0.00293973;87356.1;2.16857e-06;-2.82649e-10;;0.00000;0.00000;3.59183e-10
qi-data-2022.04.20-09.44.26.389_0911.jpk-qi-series;911;-7.73438e-06;-8.20313e-06;8.75231e-08;0.00286933;86867.7;1.99173e-06;-3.65806e-10;;0.00000;0.00000;5.64821e-10
qi-data-2022.04.20-09.44.26.389_0912.jpk-qi-series;912;-7.26562e-06;-8.20313e-06;8.77541e-08;0.00277608;97666.0;2.12749e-06;-3.35570e-10;;0.00000;0.00000;5.07971e-10
qi-data-2022.04.20-09.44.26.389_0913.jpk-qi-series;913;-6.79687e-06;-8.20313e-06;8.69601e-08;0.00298397;78126.0;2.09326e-06;-2.58085e-10;;0.00000;0.00000;4.03612e-10
qi-data-2022.04.20-09.44.26.389_0914.jpk-qi-series;914;-6.32813e-06;-8.20313e-06;8.67161e-08;0.00298200;66369.7;2.18136e-06;-2.04912e-10;;0.00000;0.00000;4.67380e-10
qi-data-2022.04.20-09.44.26.389_0915.jpk-qi-series;915;-5.85938e-06;-8.20313e-06;8.76558e-08;0.00281854;69245.6;2.43637e-06;-2.80193e-10;;0.00000;0.00000;8.48904e-10
qi-data-2022.04.20-09.44.26.389_0916.jpk-qi-series;916;-5.39062e-06;-8.20313e-06;8.79965e-08;0.00279319;88242.3;2.47879e-06;-2.79137e-10;;0.00000;0.00000;4.77577e-10
qi-data-2022.04.20-09.44.26.389_0917.jpk-qi-series;917;-4.92187e-06;-8.20313e-06;8.84010e-08;0.00269565;78607.7;2.83064e-06;-2.57241e-10;;0.00000;0.00000;3.30853e-10
qi-data-2022.04.20-09.44.26.389_0918.jpk-qi-series;918;-4.45313e-06;-8.20313e-06;8.83475e-08;0.00273823;48595.6;3.51794e-06;-2.11387e-10;;0.00000;0.00000;3.97157e-10
qi-data-2022.04.20-09.44.26.389_0919.jpk-qi-series;919;-3.98438e-06;-8.20313e-06;8.83862e-08;0.00271486;72128.2;3.22254e-06;-1.61800e-10;;0.00000;0.00000;3.24495e-10
qi-data-2022.04.20-09.44.26.389_0920.jpk-qi-series;920;-3.51562e-06;-8.20313e-06;8.91804e-08;0.00256952;75339.9;3.54057e-06;-3.43213e-10;;0.00000;0.00000;3.41696e-10
qi-data-2022.04.20-09.44.26.389_0921.jpk-qi-series;921;-3.04687e-06;-8.20313e-06;8.92829e-08;0.00252108;77478.5;3.42006e-06;-3.68315e-10;;0.00000;0.00000;3.21953e-10
qi-data-2022.04.20-09.44.26.389_0922.jpk-qi-series;922;-2.57813e-06;-8.20313e-06;8.87217e-08;0.00266386;62737.9;3.63780e-06;-5.60004e-11;;0.00000;0.00000;2.16174e-10
qi-data-2022.04.20-09.44.26.389_0923.jpk-qi-series;923;-2.10938e-06;-8.20313e-06;8.90277e-08;0.00257093;50175.4;3.92552e-06;1.37330e-10;;0.00000;0.00000;4.92162e-10
qi-data-2022.04.20-09.44.26.389_0924.jpk-qi-series;924;-1.64062e-06;-8.20313e-06;8.91910e-08;0.00255153;32975.4;4.67621e-06;-9.75944e-11;;0.00000;0.00000;3.61465e-10
qi-data-2022.04.20-09.44.26.389_0925.jpk-qi-series;925;-1.17187e-06;-8.20313e-06;8.91611e-08;0.00254244;44968.9;4.53046e-06;-1.57543e-10;;0.00000;0.00000;3.19650e-10
qi-data-2022.04.20-09.44.26.389_0926.jpk-qi-series;926;-7.03125e-07;-8.20313e-06;8.90368e-08;0.00254370;54638.0;4.46373e-06;-1.56159e-10;;0.00000;0.00000;2.23435e-10
qi-data-2022.04.20-09.44.26.389_0927.jpk-qi-series;927;-2.34375e-07;-8.20313e-06;8.97230e-08;0.00242357;47845.2;4.48679e-06;-1.82590e-10;;0.00000;0.00000;2.25952e-10
qi-data-2022.04.20-09.44.26.389_0928.jpk-qi-series;928;2.34375e-07;-8.20313e-06;8.94457e-08;0.00248948;46356.7;4.35790e-06;-1.90814e-10;;0.00000;0.00000;2.26855e-10
qi-data-2022.04.20-09.44.26.389_0929.jpk-qi-series;929;7.03125e-07;-8.20313e-06;9.00484e-08;0.00237132;49539.9;4.08732e-06;-2.51972e-10;;0.00000;0.00000;2.56374e-10
qi-data-2022.04.20-09.44.26.389_0930.jpk-qi-series;930;1.17187e-06;-8.20313e-06;8.88124e-08;0.00257722;48532.1;4.01674e-06;-1.79797e-10;;0.00000;0.00000;2.29316e-10
qi-data-2022.04.20-09.44.26.389_0931.jpk-qi-series;931;1.64063e-06;-8.20313e-06;8.94985e-08;0.00244669;46695.9;3.82176e-06;-2.26178e-10;;0.00000;0.00000;2.45984e-10
qi-data-2022.04.20-09.44.26.389_0932.jpk-qi-series;932;2.10937e-06;-8.20313e-06;8.84272e-08;0.00265238;38140.3;3.75698e-06;-1.91804e-10;;0.00000;0.00000;2.32366e-10
qi-data-2022.04.20-09.44.26.389_0933.jpk-qi-series;933;2.57813e-06;-8.20313e-06;8.60191e-08;0.00309575;27371.7;3.63156e-06;-5.06792e-11;;0.00000;0.00000;2.00303e-10
qi-data-2022.04.20-09.44.26.389_0934.jpk-qi-series;934;3.04688e-06;-8.20313e-06;8.54603e-08;0.00317782;24305.0;2.90852e-06;1.96107e-11;;0.00000;0.00000;5.21619e-10
qi-data-2022.04.20-09.44.26.389_0935.jpk-qi-series;935;3.51562e-06;-8.20313e-06;8.55255e-08;0.00303658;32297.1;1.61849e-06;1.85879e-10;;0.00000;0.00000;6.90250e-10
qi-data-2022.04.20-09.44.26.389_0936.jpk-qi-series;936;3.98438e-06;-8.20313e-06;8.58214e-08;0.00295839;43147.8;9.01931e-07;-2.35704e-10;;0.00000;0.00000;6.17719e-10
qi-data-2022.04.20-09.44.26.389_0937.jpk-qi-series;937;4.45312e-06;-8.20313e-06;8.59950e-08;0.00293603;2.57327e+08;-3.75002e-07;-2.56323e-11;;0.00000;0.00000;1.12710e-09
qi-data-2022.04.20-09.44.26.389_0938.jpk-qi-series;938;4.92187e-06;-8.20313e-06;8.60256e-08;0.00292457;6.72165e+08;-3.77705e-07;-5.70579e-10;;0.00000;0.00000;6.14341e-10
qi-data-2022.04.20-09.44.26.389_0939.jpk-qi-series;939;5.39063e-06;-8.20313e-06;8.58606e-08;0.00295881;9.57165e+08;-3.78012e-07;-7.06994e-10;;0.00000;0.00000;6.46054e-10
qi-data-2022.04.20-09.44.26.389_0940.jpk-qi-series;940;5.85937e-06;-8.20313e-06;8.58615e-08;0.00293506;1.21133e+09;-3.80346e-07;-9.01611e-10;;0.00000;0.00000;8.42440e-10
qi-data-2022.04.20-09.44.26.389_0941.jpk-qi-series;941;6.32813e-06;-8.20313e-06;8.58209e-08;0.00293713;1.26592e+09;-3.81140e-07;-8.04582e-10;;0.00000;0.00000;8.13179e-10
qi-data-2022.04.20-09.44.26.389_0942.jpk-qi-series;942;6.79688e-06;-8.20313e-06;8.56794e-08;0.00301180;8.55642e+08;-3.81453e-07;-7.15475e-10;;0.00000;0.00000;7.19255e-10
qi-data-2022.04.20-09.44.26.389_0943.jpk-qi-series;943;7.26562e-06;-8.20313e-06;8.57288e-08;0.00296205;9.50825e+08;-3.83176e-07;-8.27112e-10;;0.00000;0.00000;8.01007e-10
qi-data-2022.04.20-09.44.26.389_0944.jpk-qi-series;944;7.73438e-06;-8.20313e-06;8.58582e-08;0.00294643;1.23093e+09;-3.83914e-07;-8.65450e-10;;0.00000;0.00000;8.15398e-10
qi-data-2022.04.20-09.44.26.389_0945.jpk-qi-series;945;8.20312e-06;-8.20313e-06;8.59733e-08;0.00289133;1.23816e+09;-3.85537e-07;-8.79228e-10;;0.00000;0.00000;8.34830e-10
qi-data-2022.04.20-09.44.26.389_0946.jpk-qi-series;946;8.67187e-06;-8.20313e-06;8.56990e-08;0.00295918;6.65393e+08;-3.82930e-07;-8.26978e-10;;0.00000;0.00000;8.12515e-10
qi-data-2022.04.20-09.44.26.389_0947.jpk-qi-series;947;9.14063e-06;-8.20313e-06;8.57241e-08;0.00294865;1.04450e+09;-3.84179e-07;-7.95580e-10;;0.00000;0.00000;8.03734e-10
qi-data-2022.04.20-09.44.26.389_0948.jpk-qi-series;948;9.60937e-06;-8.20313e-06;8.57542e-08;0.00292711;1.15027e+09;-3.84051e-07;-9.31668e-10;;0.00000;0.00000;8.80389e-10
qi-data-2022.04.20-09.44.26.389_0949.jpk-qi-series;949;1.00781e-05;-8.20313e-06;8.56500e-08;0.00291127;1.38720e+09;-3.84505e-07;-9.28580e-10;;0.00000;0.00000;8.92818e-10
qi-data-2022.04.20-09.44.26.389_0950.jpk-qi-series;950;1.05469e-05;-8.20313e-06;8.55240e-08;0.00295248;1.19897e+09;-3.86058e-07;-8.81182e-10;;0.00000;0.00000;8.52180e-10
qi-data-2022.04.20-09.44.26.389_0951.jpk-qi-series;951;1.10156e-05;-8.20313e-06;8.50717e-08;0.00305753;1.28247e+09;-3.85076e-07;-7.24197e-10;;0.00000;0.00000;7.23805e-10
qi-data-2022.04.20-09.44.26.389_0952.jpk-qi-series;952;1.14844e-05;-8.20313e-06;8.60700e-08;0.00278912;1.36138e+09;-3.86703e-07;-1.12413e-09;;0.00000;0.00000;1.05060e-09
qi-data-2022.04.20-09.44.26.389_0953.jpk-qi-series;953;1.19531e-05;-8.20313e-06;8.55015e-08;0.00292656;1.38308e+09;-3.86985e-07;-8.42506e-10;;0.00000;0.00000;8.80395e-10
qi-data-2022.04.20-09.44.26.389_0954.jpk-qi-series;954;1.24219e-05;-8.20313e-06;8.51539e-08;0.00298488;1.34282e+09;-3.89096e-07;-7.19229e-10;;0.00000;0.00000;7.12995e-10
qi-data-2022.04.20-09.44.26.389_0955.jpk-qi-series;955;1.28906e-05;-8.20313e-06;8.54450e-08;0.00292098;1.30228e+09;-3.90128e-07;-9.08232e-10;;0.00000;0.00000;8.87706e-10
qi-data-2022.04.20-09.44.26.389_0956.jpk-qi-series;956;1.33594e-05;-8.20313e-06;8.50262e-08;0.00305411;1.35796e+09;-3.87874e-07;-6.88658e-10;;0.00000;0.00000;6.78717e-10
qi-data-2022.04.20-09.44.26.389_0957.jpk-qi-series;957;1.38281e-05;-8.20313e-06;8.55369e-08;0.00291952;1.37487e+09;-3.85374e-07;-9.71590e-10;;0.00000;0.00000;8.97766e-10
qi-data-2022.04.20-09.44.26.389_0958.jpk-qi-series;958;1.42969e-05;-8.20313e-06;8.52874e-08;0.00295030;9.88754e+08;-3.85845e-07;-8.47848e-10;;0.00000;0.00000;8.28503e-10
qi-data-2022.04.20-09.44.26.389_0959.jpk-qi-series;959;1.47656e-05;-8.20313e-06;8.58207e-08;0.00282156;1.17490e+09;-3.86378e-07;-9.51069e-10;;0.00000;0.00000;9.40366e-10
qi-data-2022.04.20-09.44.26.389_0960.jpk-qi-series;960;-1.47656e-05;-7.73438e-06;8.41039e-08;0.00300314;4.21346e+08;-3.71695e-07;-2.71117e-10;;0.00000;0.00000;3.11714e-10
qi-data-2022.04.20-09.44.26.389_0961.jpk-qi-series;961;-1.42969e-05;-7.73438e-06;8.58232e-08;0.00298620;9.24873e+08;-3.75272e-07;-7.59065e-10;;0.00000;0.00000;7.33822e-10
qi-data-2022.04.20-09.44.26.389_0962.jpk-qi-series;962;-1.38281e-05;-7.73438e-06;8.56466e-08;0.00305212;7.40285e+08;-3.76143e-07;-5.91784e-10;;0.00000;0.00000;6.08183e-10
qi-data-2022.04.20-09.44.26.389_0963.jpk-qi-series;963;-1.33594e-05;-7.73438e-06;8.66470e-08;0.00278970;4.71781e+06;-2.33839e-07;-9.68863e-10;;0.00000;0.00000;9.39321e-10
qi-data-2022.04.20-09.44.26.389_0964.jpk-qi-series;964;-1.28906e-05;-7.73438e-06;8.57970e-08;0.00302354;2.40127e+06;-2.07283e-07;-5.58135e-10;;0.00000;0.00000;7.01823e-10
qi-data-2022.04.20-09.44.26.389_0965.jpk-qi-series;965;-1.24219e-05;-7.73438e-06;8.63397e-08;0.00288489;5.97197e+06;-2.87279e-07;-6.34074e-10;;0.00000;0.00000;7.47968e-10
qi-data-2022.04.20-09.44.26.389_0966.jpk-qi-series;966;-1.19531e-05;-7.73438e-06;8.66781e-08;0.00279533;9.36691e+06;-3.11227e-07;3.54642e-10;;0.00000;0.00000;2.06332e-09
qi-data-2022.04.20-09.44.26.389_0967.jpk-qi-series;967;-1.14844e-05;-7.73438e-06;8.58107e-08;0.00302203;92144.1;1.10171e-06;-4.41743e-11;;0.00000;0.00000;5.70586e-10
